17.371 509.72 -34.021 30602 0.53689 11.687 953.52
17.421 508.01 -34.263 30602 0.53699 11.698 953.71
17.471 506.29 -34.476 30602 0.53709 11.709 953.91
17.521 504.56 -34.66 30602 0.53719 11.72 954.1
17.571 502.83 -34.816 30602 0.53728 11.732 954.29
17.646 500.22 -34.499 30602 NaN 11.743 954.49
17.672 499.33 -34.052 30602 NaN 11.749 954.58
17.699 498.41 -33.606 30602 NaN 11.754 954.69
17.727 497.47 -33.16 30602 NaN 11.76 954.79
17.757 496.5 -32.715 30602 NaN 11.766 954.91
17.788 495.49 -32.271 30602 NaN 11.773 955.02
17.82 494.45 -31.826 30602 NaN 11.779 955.14
17.854 493.37 -31.381 30602 NaN 11.786 955.26
17.89 492.26 -30.938 30602 NaN 11.793 955.39
17.928 491.11 -30.497 30602 NaN 11.8 955.52
17.967 489.91 -30.058 30602 NaN 11.808 955.65
18.009 488.67 -29.621 30602 NaN 11.816 955.79
18.053 487.38 -29.185 30602 NaN 11.824 955.94
18.099 486.03 -28.751 30602 NaN 11.832 956.09
18.149 484.62 -28.317 30602 NaN 11.841 956.25
18.202 483.13 -27.886 30602 NaN 11.85 956.41
18.258 481.57 -27.457 30602 NaN 11.86 956.59
18.319 479.92 -27.029 30602 NaN 11.87 956.77
18.384 478.16 -26.605 30602 NaN 11.881 956.96
18.454 476.31 -26.185 30602 NaN 11.892 957.17
18.529 474.37 -25.773 30602 NaN 11.904 957.39
18.611 472.29 -25.366 30602 NaN 11.917 957.61
18.7 470.04 -24.963 30602 NaN 11.93 957.86
18.798 467.61 -24.566 30602 NaN 11.945 958.12
18.906 464.97 -24.177 30602 NaN 11.961 958.41
19.027 462.07 -23.797 30602 NaN 11.978 958.72
19.164 458.84 -23.425 30602 NaN 11.997 959.06
19.32 455.21 -23.065 30602 NaN 12.018 959.44
19.501 451.06 -22.718 30602 NaN 12.041 959.86
19.72 446.12 -22.382 30602 NaN 12.068 960.35
19.97 440.57 -22.082 30602 NaN 12.1 960.93
20.256 434.29 -21.822 30602 NaN 12.136 961.58
20.586 427.13 -21.608 30602 NaN 12.177 962.32
21.013 417.94 -21.427 30602 NaN 12.224 963.15
21.513 407.26 -21.314 30602 NaN 12.283 964.23
22.013 396.62 -21.247 30602 NaN 12.353 965.49
22.513 386 -21.21 30602 NaN 12.422 966.73
23.013 375.4 -21.191 30602 NaN 12.491 967.98
23.513 364.81 -21.176 30602 NaN 12.56 969.22
23.516 364.74 -20.676 30602 NaN 12.629 970.46
