11.181 898.88 170 1.112 32308 0.6044 9.1573 910.04
11.231 907.4 170.75 1.3245 32275 0.60488 9.1019 909.09
11.281 915.96 171.49 1.4204 32242 0.60536 9.0463 908.14
11.331 924.55 172.23 -1.4388 32208 0.60585 8.9904 907.18
11.381 933.18 172.97 -1.3678 32175 0.60634 8.9343 906.21
11.431 941.85 173.71 -1.2277 32142 0.60683 8.878 905.24
11.481 950.55 174.44 -1.0672 32108 0.60732 8.8214 904.27
11.531 959.29 175.18 -0.85066 32075 0.60781 8.7646 903.29
11.581 968.07 175.91 -0.61748 32042 0.6083 8.7075 902.31
11.631 976.88 176.64 -0.41163 32008 0.6088 8.6502 901.33
11.681 985.74 177.37 -0.25151 31975 0.60929 8.5927 900.34
11.731 994.62 178.1 -0.10788 31942 0.60978 8.535 899.35
11.781 1003.5 178.82 0.0054977 31908 0.61027 8.477 898.37
11.831 1012.5 179.55 0.095641 31875 0.61076 8.4187 897.42
11.881 1021.5 180.27 0.20749 31842 0.61124 8.3603 896.46
11.931 1030.5 181 0.27908 31808 0.61174 8.3015 895.5
11.981 1039.6 181.72 -0.27052 31775 0.61223 8.2426 894.53
12.031 1048.7 182.44 -0.215 31742 0.61272 8.1834 893.57
12.081 1057.8 183.16 -0.12797 31708 0.61321 8.124 892.59
12.131 1067 183.87 -0.026416 31675 0.6137 8.0644 891.62
12.181 1076.2 184.59 0.077861 31642 0.61419 8.0045 890.64
12.231 1085.5 185.3 0.25048 31608 0.61469 7.9444 889.65
12.281 1094.8 186.01 0.41447 31575 0.61518 7.8841 888.67
12.331 1104.1 186.73 0.54825 31542 0.61567 7.8235 887.67
12.381 1113.4 187.43 0.68097 31508 0.61617 7.7627 886.68
12.431 1122.8 188.14 0.78796 31475 0.61666 7.7017 885.68
12.481 1132.2 188.85 -0.80425 31442 0.61715 7.6404 884.68
12.531 1141.7 189.55 -0.6963 31408 0.61764 7.5789 883.67
12.581 1151.2 190.25 -0.54167 31375 0.61813 7.5172 882.66
12.631 1160.7 190.95 -0.32771 31342 0.61862 7.4552 881.65
12.681 1170.3 191.65 -0.15348 31308 0.61912 7.3931 880.63
12.731 1179.9 192.34 -0.065476 31275 0.61962 7.3307 879.61
12.781 1189.5 193.04 0.0029481 31242 0.62011 7.268 878.58
12.831 1199.2 193.73 0.077464 31208 0.6206 7.2052 877.56
12.881 1208.9 194.42 -0.071274 31175 0.6211 7.1421 876.52
12.931 1218.6 195.11 0.005281 31142 0.6216 7.0788 875.49
12.981 1228.4 195.8 0.15994 31108 0.6221 7.0153 874.45
13.031 1238.2 196.48 0.35457 31080 0.6226 6.9516 873.41
13.081 1248.1 197.12 0.59904 31060 0.62306 6.8876 872.36
13.131 1257.9 197.72 0.78888 31044 0.6235 6.8234 871.31
13.181 1267.8 198.28 0.93004 31027 0.62391 6.7591 870.26
13.231 1277.8 198.79 1.0308 31010 0.62428 6.6946 869.2
13.281 1287.7 199.27 -0.99729 30994 0.62463 6.6299 868.14
13.331 1297.7 199.7 -0.9032 30977 0.62496 6.565 867.08
13.381 1307.7 200.08 -0.74719 30960 0.62525 6.5001 866.02
13.431 1317.7 200.43 -0.5456 30944 0.62552 6.435 864.95
13.481 1327.7 200.74 -0.36639 30927 0.62576 6.3698 863.89
13.531 1337.8 201 -0.23117 30910 0.62597 6.3045 862.82
13.581 1347.8 201.23 -0.14615 30894 0.62616 6.2392 861.75
13.631 1357.9 201.41 -0.10957 30877 0.62631 6.1737 860.68
13.681 1368 201.56 -0.053985 30860 0.62642 6.1082 859.6
13.731 1378 201.66 0.036927 30844 0.62652 6.0427 858.53
13.781 1388.1 201.73 0.074985 30827 0.62658 5.9772 857.46
13.831 1398.2 201.75 0.16951 30810 0.6266 5.9116 856.39
13.881 1408.3 201.74 0.29156 30794 0.62661 5.846 855.31
13.931 1418.4 201.68 0.36424 30777 0.62659 5.7805 854.24
13.981 1428.5 201.59 -0.37666 30760 0.62655 5.7149 853.17
14.031 1438.5 201.46 -0.24004 30744 0.62649 5.6495 852.1
14.081 1448.6 201.29 0.012469 30727 0.62638 5.584 851.03
14.131 1458.7 201.08 0.23645 30710 0.62625 5.5186 849.96
14.181 1468.7 200.83 0.48905 30694 0.6261 5.4533 848.89
14.231 1478.8 200.54 0.73779 30677 0.62592 5.3881 847.82
